Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
56799,US,"Cadaretta's Windthrow is a limited-release southern Rhône blend of 37% Syrah, 27% Mourvèdre, 18% Counoise and 18% Grenache. The fruit is just ripe enough, clean and juicy, with a spicy and tart mouthfeel. What's most surprising is the length—the wine seems to gather itself and push on through a full-throttle finish, adding nougat and vanilla custard to the mix.",Windthrow,90,50.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Cadaretta 2007 Windthrow Red (Columbia Valley (WA)),Rhône-style Red Blend,Cadaretta
56994,New Zealand,"A French-owned outpost in the South Pacific, Clos Henri seems to be finally coming of age. This entry-level offering delivers a hint of smoky, fumé character, but also plenty of ripe fruit, ranging from fig, melon and stone fruit to zestier notes of passion fruit. It's reasonably full-bodied, with an attractive, silky mouthfeel and a touch of gingery spice on the finish.",Petit Clos,91,16.0,Marlborough,,,Joe Czerwinski,@JoeCz,Clos Henri 2013 Petit Clos Sauvignon Blanc (Marlborough),Sauvignon Blanc,Clos Henri
111045,US,"A beautiful, elegant and dramatic blend for drinking now and over the next 6–10 years. Based on Cabernet, and sourced from vineyards including Beckstoffer ToKalon and Showket, it's flashy in blackberry, blueberry and cassis flavors, with gorgeous, refined tannins. It's throwing some tannins, so you might want to give it a proper decant.",Oakville Grade,93,75.0,California,Napa Valley,Napa,,,Merryvale 2007 Oakville Grade Red (Napa Valley),Bordeaux-style Red Blend,Merryvale
73916,US,"This popular bottling offers the tropical fruit salad array it always has, with honeydew, cantaloupe, pineapple, guava and banana aromas. Yet, this particular vintage has a refreshing zestiness. Steely structure and lime-like acidity drive the palate, balancing its buttercream and peach custard flavors.",Stainless,88,18.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Chamisal Vineyards 2016 Stainless Chardonnay (Central Coast),Chardonnay,Chamisal Vineyards
125522,France,"Sweet, yes, but so light that it has no time to be cloying. This is a balanced wine: acidity playing off the honey and apricot to give a wine that will make a great apéritif. Fruity and crisp at the end, it is ready to drink.",Gros Manseng Moelleux,88,16.0,Southwest France,Côtes de Gascogne,,Roger Voss,@vossroger,Domaine de Ménard 2015 Gros Manseng Moelleux Gros Manseng (Côtes de Gascogne),Gros Manseng,Domaine de Ménard
53029,New Zealand,"A nice Pinot at a nice price, kicking off with lifted cherry fruit and a tinge of minty greenness. It's medium in body, with delicate and supple tannins framing clean, fresh cherry flavors. Finishes soft, easy and with decent length and intensity, making it a pleasant quaff for spring and into summer.",,88,20.0,Marlborough,,,Joe Czerwinski,@JoeCz,Hunter's 2007 Pinot Noir (Marlborough),Pinot Noir,Hunter's
79305,US,"This young wine is a blend of Sangiovese and Mourvèdre. It shows some reduction out of the gate, with tire-rubber aromas out in front savory herb and plum. The red-fruit flavors display a pleasing sense of purity and acidity. If the reduction settles down, it moves up a notch.",,88,16.0,Idaho,,,Sean P. Sullivan,@wawinereport,Laissez Faire 2016 Red,Red Blend,Laissez Faire
74796,Argentina,"Average red juice with sweet, rubbery aromas and flavors that match. It's Malbec in its most simple state: raspberry and cherry distilled into a quaffable liquid. Chilling might help.",,83,7.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Trapiche 2006 Malbec (Mendoza),Malbec,Trapiche
93501,France,"Finesse is a wine created to exhibit elegance, showing restrained fruits, poised tannins and plenty of the trademark 2004 fresh acidity.",Finesse de Portets,88,15.0,Bordeaux,Graves,,Roger Voss,@vossroger,Château de Portets 2004 Finesse de Portets  (Graves),Bordeaux-style Red Blend,Château de Portets
98172,France,"All spice, acidity and tangy herbal flavors, this rich wine is also very fresh. It's full of green fruits and lively acidity. The aftertaste is crisp but ripe. The property has been owned since 1999 by Sophie Lurton of neighbor Château Bouscaut.",,88,40.0,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Lamothe Bouscaut 2013  Pessac-Léognan,Bordeaux-style White Blend,Château Lamothe Bouscaut
70677,US,"The word “reserve“ is hidden on the back label. Another surprise—under the thick wax capsule is a glass seal, certain to ambush more than a few unsuspecting cork-pullers! The wine inside is very much of a piece with the regular bottling—aromatic, bright and sappy, with a strong citrus/pineapple streak.",Reserve,90,30.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Panache Cellars 2012 Reserve Pinot Noir (Willamette Valley),Pinot Noir,Panache Cellars
80989,Spain,"This blends nutty notes with aromas of chemical and saline. The palate is tight, sharp and citric, while flavors of briny apricot come with bitter as well as nutty notes. A dry, salty finish feels angular and sharp.",Fino,85,12.0,Andalucia,Jerez,,Michael Schachner,@wineschach,Osborne NV Fino Sherry (Jerez),Sherry,Osborne
105181,Italy,"This wine brings the Trebbiano grape to a whole new level of sophistication. You'll get stone fruit, melon and apricot, but you'll also be rewarded with radically unique aromas of melted butter, brown sugar and crunchy crème caramel. The texture is smooth and firm and the wine's persistency can be counted in minutes.",Marina Cvetic,93,50.0,Central Italy,Trebbiano d'Abruzzo,,,,Masciarelli 2004 Marina Cvetic  (Trebbiano d'Abruzzo),Trebbiano,Masciarelli
26018,Italy,"There's a distinctive element to this Verdicchio that resembles pressed flower, honey, apricot and fresh pineapple. This is crisp, easy-going and straightforward.",,86,15.0,Central Italy,Verdicchio di Matelica,,,,Capestrano 2011  Verdicchio di Matelica,Verdicchio,Capestrano
26382,US,"Rich in cherries and spices, this dramatic wine has a linear, structural quality to it, the result of dryness and acidity and minerals. Shows the finesse and femininity often associated with this vineyard. Pretty and polished now, but should develop over the next six years.",Cargasacchi Vineyard,93,50.0,California,Sta. Rita Hills,Central Coast,,,Bonaccorsi 2008 Cargasacchi Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Bonaccorsi
33794,New Zealand,"Usually the bigger, more opulent of the Kumeu River Chardonnays, the 2015 version of the Coddington is medium to full in weight, but strikingly focused and vibrant. Bacony smoke notes frame white peach flavors, finishing long.",Coddington,93,46.0,Kumeu,,,Joe Czerwinski,@JoeCz,Kumeu River 2015 Coddington Chardonnay (Kumeu),Chardonnay,Kumeu River
127245,US,"Ethereally light and brisk on the palate, this off-dry Riesling counters ripe, juicy yellow peaches with a shock of lemon-lime acidity. There's a cool, rippling mineral tone throughout, accentuated by a slightly astringent, lime-zest finish.",Gridley Bluff Point Vineyard,87,25.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Silver Thread 2014 Gridley Bluff Point Vineyard Riesling (Finger Lakes),Riesling,Silver Thread
96484,US,"From the coolish appellation of Coombsville, this wine offers industrial-strength tannin around herbal cedar, tar and currant, the finish strongly ripe and full bodied.",Reverence Vineyard,85,75.0,California,Napa Valley,Napa,Virginie Boone,@vboone,De Fina 2012 Reverence Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,De Fina
109028,US,"Smells oaky, with smoky vanilla and sweet, charred notes riding high over flamboyant tropical fruit aromas, including guavas and breadfruit. This is a big wine, but the pieces aren't all in place. It's like a symphony orchestra playing different tunes. Give it a few months to knit together.",Reserve,87,20.0,Oregon,Oregon,Oregon Other,,,King Estate 1998 Reserve Chardonnay (Oregon),Chardonnay,King Estate
3999,US,"Delicate lavender and herb notes perfume this pretty off-dry wine. It's delicate in profile, but flavors of tart yellow stone fruit and blossom gain intensity on the palate with a streak of lemon-lime acidity. It concludes with a refreshing mineral tone.",Semi-dry,88,18.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Silver Thread 2012 Semi-dry Riesling (Finger Lakes),Riesling,Silver Thread
62564,Italy,Orange peel and zesty tangerine follow aromas of honey and butterscotch. Moscato della Torre is a smooth and generous wine with intense flavors and medium acidity. Drink it alone or with aged cheese.,Moscato della Torre,88,60.0,Sicily & Sardinia,Sicilia,,,,Marabino 2007 Moscato della Torre Moscato (Sicilia),Moscato,Marabino
66880,France,"This ripe and creamy wine offers a good depth of flavor. It has plenty of fresh apple flavors, although the dominant fruits are riper, richer and tangy with orange zest and apricots. To balance all this fruit, the texture is tight with a good streak of minerality to give a crisp aftertaste.",Premier Cru Brut Tradition,92,43.0,Champagne,Champagne,,Roger Voss,@vossroger,Lelarge-Pugeot NV Premier Cru Brut Tradition  (Champagne),Champagne Blend,Lelarge-Pugeot
91477,France,"This is Mordorée's top cuvée of Tavel, and it earns that distinction by virtue of its length and stoniness on the finish. There's a hint of garrigue to the cherry aromas and a plump, complex midpalate as well. Drink it over the next year or two.",La Reine Des Bois,91,39.0,Rhône Valley,Tavel,,Joe Czerwinski,@JoeCz,Domaine de la Mordorée 2013 La Reine Des Bois  (Tavel),Rosé,Domaine de la Mordorée
75402,Greece,"This sultry dessert wine offers dried fid, orange rind and spice on the nose, and on the palate, lemon, spice, dried dates and fig. A masculine profile that pairs well with cheeses, nuts, and fruit.",Nectar,86,22.0,Samos,,,Susan Kostrzewa,@suskostrzewa,Samos 2005 Nectar Muscat (Samos),Muscat,Samos
126424,France,"Ripe and opulent, this is a generous wine that's slightly gamy in character. Acidity streaks through the midpalate. This already attractive wine is ready to drink.",L'Oratoire,88,,Provence,Bandol,,Roger Voss,@vossroger,Domaine de l'Hermitage 2009 L'Oratoire Red (Bandol),Rhône-style Red Blend,Domaine de l'Hermitage
94654,Chile,"A fierce nose displays strong notes of pyrazines, making this more love-it-or-leave-it than mainstream. Chunky on the palate, with a bit of flabby weight, it tastes of briny citrus, jalapeño and bell pepper. This is within the norms for Chilean SB, but it might be too green and bitter for some palates.",Gran Reserva Estate Bottled,87,17.0,Casablanca Valley,,,Michael Schachner,@wineschach,Casas del Bosque 2015 Gran Reserva Estate Bottled Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Casas del Bosque
84823,US,"A stunning bottling from the Franscioni family, this shows exotic cinnamon, crystallized black-cherry juice, fresh black raspberry and graphite on the extremely elegant, soft and inviting nose. There's a tension between ripe black raspberry and everything else on the palate, from fennel and black pepper to black slate minerality. It's a seamless wine.",Sierra Mar Vineyard,95,52.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Roar 2014 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Roar
37602,Chile,"This new sparkler from Apaltagua is yeasty on the nose, with ham, salami and wheat notes. The palate isn't shy, as full-force malic acid brings more kick than grace. Flavors of cider and butterscotch finish short but clean.",Costero Extra Brut,87,19.0,San Antonio,,,Michael Schachner,@wineschach,Apaltagua NV Costero Extra Brut Sparkling (San Antonio),Sparkling Blend,Apaltagua
68898,Chile,"Spicy plum and olive aromas set the stage for a firm palate. Typical Carmenère flavors of herb, olive, spice and dark plum finish with oaky influences of carob and vanilla.",Family Vintage,86,18.0,Maipo Valley,,,Michael Schachner,@wineschach,Tres Palacios 2012 Family Vintage Carmenère (Maipo Valley),Carmenère,Tres Palacios
52694,Spain,"Spicy plum and berry aromas are full and fresh. This is Carignan from Cariñena, and it's chunky and lively on the palate with salty rustic leathery berry flavors that fade away on a juicy, tight finish.",,86,13.0,Northern Spain,Cariñena,,Michael Schachner,@wineschach,Bodegas Paniza 2015 Cariñena (Cariñena),Carineña,Bodegas Paniza
6519,France,"This is a lean, acid-driven wine, without much in the way of generous fruit. It has a green strawberry note, with a light sense of structure and a minerally finish.",La Minée,83,18.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,L. Tramier & Fils 2010 La Minée  (Bourgogne),Pinot Noir,L. Tramier & Fils
62552,Spain,"A dry and austere style is what you're looking at with Heredad. The nose offers simple citrus and soda aromas, while the palate is sheer and defined by apple, light spice and cleansing acidity. Not much depth below the surface but definitely clean and flashy.",Reserva Heredad,88,20.0,Catalonia,Cava,,Michael Schachner,@wineschach,Segura Viudas NV Reserva Heredad Sparkling (Cava),Sparkling Blend,Segura Viudas
29328,US,"A terrific vintage for the Freedom Hill bottling, the 2008 displays a firm, concentrated core of cranberry, raspberry and pie-cherry fruit flavors. Wrapped in plenty of toasty new oak, the wine is powerful and mouth-coating, balanced with juicy acidity, and rolls on through a lengthy, satisfying finish.",Freedom Hill Vineyard,92,40.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Panther Creek 2008 Freedom Hill Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Panther Creek
113292,Portugal,"This is a soft, fruity wine that has attractive citrus and ripe apricot fruits. It has just a touch of spice to balance the acidity and the tangy texture. Drink now.",Casa do Lago Branco,85,10.0,Lisboa,,,Roger Voss,@vossroger,DFJ Vinhos 2015 Casa do Lago Branco White (Lisboa),Portuguese White,DFJ Vinhos
57021,US,"Lots of elegance and sophistication in this drily tannic, smooth Cabernet. It's textbook Napa, with complex blackberry and currant flavors, touched by smoky oak. A very nice restaurant wine to drink now, and easy to find, with more than 16,000 cases produced.",,90,25.0,California,Napa Valley,Napa,,,Louis M. Martini 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Louis M. Martini
